uid,namedLocation,domainID,siteID,plotID,nrcsDescriptionID,collectDate,horizonID,horizonName,analysisStartDate,biogeoIDnrcs,biogeoSampleType,biogeoTopDepth,biogeoBottomDepth,biogeoCenterDepth,airDryOvenDryRatio,gypsumConc,caco3Conc,caNh4d,kNh4d,mgNh4d,naNh4d,cecdNh4,alSatCecd33,baseSumCecd10,bsesatCecd10,ececCecd33,alKcl,feKcl,mnKcl,phCacl2,phH2o,ec12pre,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,resist,so4Satx,carbonTot,nitrogenTot,ctonRatio,estimatedOC,sulfurTot,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate,optDensityOxalate,alCitDithionate,feCitDithionate,mnCitDithionate,siliconCitrateDithionate,acidity,waterRetention15Bar,MehlichIIITotP,Bray1PExtractable,OlsenPExtractable,processingRemarks,laboratoryName,dataQF,publicationDate
e1f7fadb-d1f0-43f4-95fb-4192e73d4078,TREE_006.basePlot.all,D05,TREE,TREE_006,S2016WI069006,2016-10-17,17N02287,2E/B,2017-03-23,S2016WI069006-5,bulk,48,67,57.5,1.008,,,3.1,0.2,0.7,0,5,,4,80,,,,,5.2,6,0.03,,,,,,,,,,,,,,,,,,,0.6,0.2,3,1,0,0.07,0.18,72,184.4,0.02,0.03,0.1,0.7,0,0,2.8,,10.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
8430fd95-1fcb-480a-b3b5-b669150118a0,TREE_019.basePlot.all,D05,TREE,TREE_019,S2016WI069019,2016-10-17,17N02304,Bs2,2017-03-23,S2016WI069019-4,bulk,37,55,46,1.004,,,0,0.2,0,0,1.2,,0.2,17,,,,,5.2,5.9,0.03,,,,,,,,,,,,,,,,,,,0.9,0.2,5,1,0,0.13,0.07,4,74.9,0.04,0.02,0.1,0.4,0,0,3.2,,77.7,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
95244d1c-67c1-4857-a23e-1cf8e20bc6cc,TREE_006.basePlot.all,D05,TREE,TREE_006,S2016WI069006,2016-10-17,17N02283,A,2017-03-23,S2016WI069006-1,bulk,0,10,5,1.012,0,,5.2,0.2,0.7,0,12.1,10,6.1,50,6.8,0.7,,8.8,4.4,4.6,0.54,,0,11.6,0.4,0,1.95,0,50.8,0,0.7,3.4,0,0,16.5,0,4.5,,0.5,24.2,1.6,15,24,0,0.09,0.24,476.6,315,0.01,0.12,0.1,0.6,0.1,0,14.2,,52.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
1d00816d-4f38-47c1-bc87-b02d4f533aed,TREE_017.basePlot.all,D05,TREE,TREE_017,S2016WI069017,2016-10-17,17N02299,Bs2,2017-03-23,S2016WI069017-5,bulk,39,58,48.5,1.006,,,0.1,0.2,0,0,1.7,,0.3,18,,,,,5.2,6,0.03,,,,,,,,,,,,,,,,,,,1.9,0.3,6,2,0,0.19,0.13,15.1,306.1,0.06,0.04,0.2,0.4,0,0,5,,82.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
606117a3-ed9f-472e-a540-72b06acce627,TREE_019.basePlot.all,D05,TREE,TREE_019,S2016WI069019,2016-10-17,17N02305,BC,2017-04-12,S2016WI069019-5,bulk,55,84,69.5,1.002,,,0,0.1,0,0,0.6,,0.1,17,,,,,5.4,6.2,0.02,,,,,,,,,,,,,,,,,,,0.3,0.2,2,0,0,0.1,0.04,13,48.1,0.04,0.01,0.1,0.3,0,0,2.5,,51.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
a0c82af6-6446-4cf4-bfd0-1109ed4c1c66,TREE_017.basePlot.all,D05,TREE,TREE_017,S2016WI069017,2016-10-17,17N02295,Oa,2017-08-15,S2016WI069017-1,bulk,0,6,3,1.042,0,,21.5,1.3,3.7,0,31,,26.5,85,,0,,19.2,4.8,4.8,3.25,,,23.9,1.4,0,5.09,,149.5,0.9,4.9,8.8,0.6,,41.2,3.7,4.6,,3.6,107.7,7.8,14,108,0.5,0.05,0.11,1678.4,487.4,0.01,0.11,0.1,0.4,0.2,0,31.9,,203.1,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
fba97e0c-f620-4931-a09b-998a75920df6,TREE_011.basePlot.all,D05,TREE,TREE_011,S2016WI069011,2016-10-17,17N02292,Oe,2017-08-15,S2016WI069011-1,bulk,0,13,6.5,1.123,0,,45.1,0.6,7.8,0,99.3,0,53.5,54,53.6,0.1,,18.5,4.8,5.4,0.77,,0,2.6,0.3,0,0.37,0.1,63.3,1.3,0.2,0.8,0,0,0,0,5,,0.9,429.5,28.5,15,430,5.7,0.19,0.59,195.1,456.1,0.01,0.14,0.2,0.6,0,0,87.7,,8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
69b28fbc-036f-4988-bf68-302575313d41,TREE_017.basePlot.all,D05,TREE,TREE_017,S2016WI069017,2016-10-17,17N02300,BC,2017-03-23,S2016WI069017-6,bulk,58,100,79,1.003,,,0,0.1,0,0,0.9,,0.1,11,,,,,5.3,6.1,0.02,,,,,,,,,,,,,,,,,,,0.5,0.1,5,1,0,0.14,0.06,41.3,270.3,0.05,0.02,0.1,0.3,0,0,2.8,,82.7,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
39de5baf-78f7-4b50-af60-b22e280368b3,TREE_011.basePlot.all,D05,TREE,TREE_011,S2016WI069011,2016-10-17,17N02293,Oa1,2017-08-15,S2016WI069011-2,bulk,13,63,38,1.084,0,,30.3,0.1,7.2,0,71.4,,37.6,53,,,,,5.5,5.5,0.61,,0,2.7,0.4,0,0.47,0,163.2,0.2,0.1,1.3,0,0,0.6,0,5.2,,2.2,269.2,15.6,17,269,1.8,0.36,0.49,90.1,403.8,0.01,0.14,0.3,0.5,0,0,80.6,,1.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
dc587b74-bdf8-47ac-840a-5172984a2f23,TREE_017.basePlot.all,D05,TREE,TREE_017,S2016WI069017,2016-10-17,17N02298,Bs1,2017-03-23,S2016WI069017-4,bulk,21,39,30,1.007,,,0.2,0.2,0,0,2.9,,0.4,14,,,,,5.1,5.7,0.05,,,,,,,,,,,,,,,,,,,3.2,0.4,8,3,0,0.27,0.21,87.2,568.1,0.07,0.06,0.2,0.5,0,0,7,,174.2,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
9e03c71f-76f6-494d-a9b0-b57c822eb903,TREE_019.basePlot.all,D05,TREE,TREE_019,S2016WI069019,2016-10-17,17N02303,Bs1,2017-03-23,S2016WI069019-3,bulk,19,37,28,1.011,,,0.2,0.2,0,0,4.7,71,0.4,9,1.4,1,,0.1,4.9,5.3,0.09,,,,,,,,,,,,,,,,,,,5.9,0.6,10,6,0,0.33,0.31,55.5,264.6,0.08,0.09,0.3,0.7,0,0,9.1,,63.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
cf502597-06c3-40b4-8363-591ba504c6e5,TREE_019.basePlot.all,D05,TREE,TREE_019,S2016WI069019,2016-10-17,17N02306,2C,2017-08-15,S2016WI069019-6,bulk,84,100,92,1.008,,,1.2,0.2,0.7,0,3.5,16,2.1,60,2.5,0.4,,0.1,4.8,5.9,0.02,,,,,,,,,,,,,,,,,,,0.2,0.1,2,0,0,0.05,0.08,61.3,63.3,0.01,0.02,0,0.7,0,0,2.6,,15.2,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
c83530b2-81cc-4547-b107-7d92a6f14a96,TREE_006.basePlot.all,D05,TREE,TREE_006,S2016WI069006,2016-10-17,17N02284,E,2017-08-15,S2016WI069006-2,bulk,10,14,12,1.005,,,1.5,0.1,0.2,0,3,40,1.8,60,3,1.2,,1.5,4.2,4.5,0.19,,,,,,,,,,,,,,,,,,,5.3,0.5,11,5,0,0.05,0.1,95.8,168.4,0.01,0.05,0,0.4,0,0,6,,15.7,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
df06a930-733c-4c4e-9b6b-3a463b18e55f,TREE_006.basePlot.all,D05,TREE,TREE_006,S2016WI069006,2016-10-17,17N02285,Bs,2017-03-23,S2016WI069006-3,bulk,14,30,22,1.012,,,1.4,0.2,0.1,0,4.8,45,1.7,35,3.1,1.4,,0.2,4.7,5,0.11,,,,,,,,,,,,,,,,,,,7.5,0.6,12,8,0,0.34,0.51,31.4,373,0.08,0.11,0.3,0.8,0,0,11.5,,29.1,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
39c40c26-4388-42d8-bf29-6ec00f876fca,TREE_017.basePlot.all,D05,TREE,TREE_017,S2016WI069017,2016-10-17,17N02297,Bhs,2017-03-23,S2016WI069017-3,bulk,13,21,17,1.01,,,0.7,0.1,0.2,0,5.2,55,1,19,2.2,1.2,,0.9,4.7,5.1,0.16,,,,,,,,,,,,,,,,,,,6.8,0.6,11,7,0,0.22,0.31,405.4,621.8,0.04,0.11,0.2,0.7,0,0,9.9,,184.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
ffe1ff36-c697-4294-81c5-c09662297777,TREE_011.basePlot.all,D05,TREE,TREE_011,S2016WI069011,2016-10-17,17N02294,Oa2,2017-08-15,S2016WI069011-3,bulk,63,84,73.5,1.113,0,,41,0,8.9,0,92.1,0,49.9,54,50,0.1,,3.7,4.9,5.2,1.42,,0,6.4,0.5,0,1.04,0,303,0.7,0.1,3.2,0.6,0,5.2,0,4.9,,3.1,441.4,24.5,18,441,3.2,0.31,0.58,131.2,415.9,0.01,0.12,0.3,0.6,0,0,103.4,,0.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
cbee034f-5fad-450c-ad97-6f6f29b011ab,TREE_006.basePlot.all,D05,TREE,TREE_006,S2016WI069006,2016-10-17,17N02288,2E&Bt,2017-03-23,S2016WI069006-6,bulk,67,100,83.5,1.005,,,1.2,0.2,0.5,0,3,,1.9,63,,,,,5.1,5.8,0.05,,,,,,,,,,,,,,,,,,,0.3,0.1,3,0,0,0.04,0.07,47.6,170.2,0.01,0.02,0,0.5,0,0,1.9,,15.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
ae269d6c-1baa-4ff3-b3d1-148f87ad0536,TREE_019.basePlot.all,D05,TREE,TREE_019,S2016WI069019,2016-10-17,17N02301,AE,2017-08-15,S2016WI069019-1,bulk,0,9,4.5,1.017,0,,10.8,0.3,1.2,0,11.4,,12.3,100,,,,,5.2,5.3,1.13,,,22.3,0.5,0,2.95,,63.3,0,0.6,5.7,0.3,0.2,25.3,,5.1,,1.2,35,2.5,14,35,0,0.05,0.1,668.9,275.9,0.01,0.07,0,0.4,0.1,0,10.1,,50.7,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
521cdbd4-e61d-47c7-91ad-7d4cbf23a0e9,TREE_019.basePlot.all,D05,TREE,TREE_019,S2016WI069019,2016-10-17,17N02302,Bhs,2017-03-23,S2016WI069019-2,bulk,9,19,14,1.014,,,0.4,0.2,0.1,0,6.7,70,0.7,10,2.3,1.6,,0.2,4.7,5.1,0.12,,,,,,,,,,,,,,,,,,,9.3,0.7,13,9,0,0.41,0.47,77.9,641.1,0.1,0.18,0.4,0.9,0,0,14.1,,78.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
3b2708ed-b29e-4b17-98b1-d8d13a1aee54,TREE_006.basePlot.all,D05,TREE,TREE_006,S2016WI069006,2016-10-17,17N02286,2E',2017-03-23,S2016WI069006-4,bulk,30,48,39,1.006,,,2,0.1,0.2,0,3,18,2.3,77,2.8,0.5,,0.1,5,5.7,0.04,,,,,,,,,,,,,,,,,,,2.3,0.2,12,2,0,0.14,0.17,130.8,199.7,0.04,0.05,0.1,0.6,0,0,6,,18.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
79d9f0cb-4666-48b4-bfba-caa64ac51318,TREE_017.basePlot.all,D05,TREE,TREE_017,S2016WI069017,2016-10-17,17N02296,E/A,2017-08-15,S2016WI069017-2,bulk,6,13,9.5,1.008,,,1.6,0.2,0.4,0,6,19,2.2,37,2.7,0.5,,5.1,4.3,4.7,0.33,,,4.7,0.7,0,1.3,0,37.8,0.4,0.6,2.4,0.6,0,9.2,0,4.4,,0.6,14.9,1.2,12,15,0,0.04,0.13,482.6,271.4,0.01,0.06,0,0.4,0,0,7.7,,45.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
aed53edc-a827-4252-9cdd-32d08d2f6699,TREE_021.basePlot.all,D05,TREE,TREE_021,S2016WI069021,2016-10-18,17N02317,Bs3,2017-04-12,S2016WI069021-5,bulk,39,61,50,1.007,,,0,0.2,0,0,3,80,0.2,7,1,0.8,,0,4.7,5.2,0.07,,,,,,,,,,,,,,,,,,,4.1,0.3,14,4,0.1,0.24,0.21,12,272.7,0.05,0.07,0.2,0.5,0,0,8.2,,128.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
6cd129de-0044-4712-af10-c63e941cf884,TREE_020.basePlot.all,D05,TREE,TREE_020,S2016WI069020,2016-10-18,17N02310,Bs2,2017-04-12,S2016WI069020-4,bulk,26,45,35.5,1.007,,,0,0.1,0,0,2.3,80,0.1,4,0.5,0.4,,0,5,5.7,0.03,,,,,,,,,,,,,,,,,,,3.7,0.3,12,4,0.2,0.3,0.2,9,260.2,0.1,0.05,0.2,0.5,0,0,6.3,,85.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
abb23dd9-2939-44c1-8b15-b36bfbe7bf42,TREE_001.basePlot.all,D05,TREE,TREE_001,S2016WI069001,2016-10-18,17N02281,BC,2017-03-23,S2016WI069001-6,bulk,73,95,84,1.004,,,0.8,0.1,0,0,1,,0.9,90,,,,,5.2,5.8,0.03,,,,,,,,,,,,,,,,,,,0.8,0.2,4,1,0,0.15,0.07,5,267.9,0.06,0.02,0.1,0.3,0,0,3.5,,86.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
af536041-57a0-44da-b1aa-7636939ed090,TREE_021.basePlot.all,D05,TREE,TREE_021,S2016WI069021,2016-10-18,17N02314,E,2017-03-23,S2016WI069021-2,bulk,5,19,12,1.003,,,0,0.2,0,0,2.3,78,0.2,9,0.9,0.7,,0.8,3.9,4.2,0.14,,,,,,,,,,,,,,,,,,,3.6,0.2,18,4,0.2,0.02,0.06,41.1,47.1,0,0.03,0,0.3,0,0,4.1,,41.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
5ddde00f-d9f9-4607-9210-f8945798ab0d,TREE_001.basePlot.all,D05,TREE,TREE_001,S2016WI069001,2016-10-18,17N02277,A,2017-08-15,S2016WI069001-2,bulk,3,6,4.5,1.02,0,,3.9,0.4,0.8,0,14.4,6,5.1,35,5.4,0.3,,11.9,4.5,5.2,0.8,,0,2.1,0.6,0,1.71,0,80.9,0.8,0.9,0.7,0,0,3.7,0,4.9,,5.9,65.2,4.4,15,65,0.2,0.1,0.15,1435.4,353.5,0.01,0.14,0.1,0.4,0.1,0,21.9,,48.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
c3c317fd-d723-4074-87ea-2a81e6502d66,TREE_020.basePlot.all,D05,TREE,TREE_020,S2016WI069020,2016-10-18,17N02308,E,2017-08-15,S2016WI069020-2,bulk,7,17,12,1.006,,,0,0.1,0,0,3.6,94,0.1,3,1.6,1.5,,0.6,4.2,4.6,0.13,,,,,,,,,,,,,,,,,,,5.3,0.4,13,5,0.2,0.07,0.15,41,204.2,0.01,0.06,0.1,0.5,0,0,6.7,,98.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
f116d626-366e-4d10-b489-a2d265d0625a,TREE_020.basePlot.all,D05,TREE,TREE_020,S2016WI069020,2016-10-18,17N02312,2BC,2017-04-12,S2016WI069020-6,bulk,61,100,80.5,1.002,,,0,0.1,0,0,0.5,,0.1,20,,,,,5.2,5.9,0.02,,,,,,,,,,,,,,,,,,,0.6,0.1,6,1,0.1,0.09,0.03,7,35,0.04,0.01,0.1,0.2,0,0,2.5,,51,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
2a6773a4-af43-4614-9371-eba8d528c05a,TREE_001.basePlot.all,D05,TREE,TREE_001,S2016WI069001,2016-10-18,17N02282,C,2017-03-23,S2016WI069001-7,bulk,95,100,97.5,1.002,,,0.9,0.1,0,0,0.6,,1,100,,,,,5.3,6,0.02,,,,,,,,,,,,,,,,,,,0.2,0.1,2,0,0,0.08,0.03,20,224.8,0.03,0.01,0.1,0.2,0,0,3.2,,56.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
b7bf4c8b-5a94-4abc-8519-c29b3134aae6,TREE_009.basePlot.all,D05,TREE,TREE_009,S2016WI069009,2016-10-18,17N02290,Oe,2017-08-15,S2016WI069009-2,bulk,10,36,23,1.136,0,,16.9,1.1,6.6,0,131,8,24.6,19,26.8,2.2,,0.8,3.4,4.1,0.97,,0,0.9,0.4,0,0.3,0.1,33.7,0,0.4,0.3,0,0,0.1,0,3.8,,0.3,500.8,14.4,35,501,1.5,0.14,0.24,10.1,213.6,0.02,0.12,0.2,0.2,0,0.1,178.4,,32.1,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
1d754e27-fab9-48e0-b769-73538a29c03e,TREE_001.basePlot.all,D05,TREE,TREE_001,S2016WI069001,2016-10-18,17N02276,Oe,2017-08-15,S2016WI069001-1,bulk,0,3,1.5,1.059,0,,22.4,1.9,3.6,0,44.2,,27.9,63,,,,,5.2,5.7,2.38,,0,3.8,0.8,0,1.68,0,305,5.4,1.9,0.9,0,0,0,0,5.7,,4.5,231.2,12.7,18,231,1.1,0.07,0.13,2813.4,483.6,0.01,0.12,0.1,0.4,0.3,0,45.9,,162,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
8c036ee3-ddd5-43e9-827a-031d370c8592,TREE_020.basePlot.all,D05,TREE,TREE_020,S2016WI069020,2016-10-18,17N02307,Oa,2017-08-15,S2016WI069020-1,bulk,0,7,3.5,1.03,0,,10.4,1.1,1.9,0,22.3,,13.4,60,,0,,14.4,4.6,4.8,2.3,,,10.6,0.8,0,3.93,0.2,129.7,0.6,4,4.4,0.6,,26.3,3.3,4.7,,4.3,134.7,8.5,16,135,0.3,0.06,0.08,866.4,293.3,0.01,0.1,0.1,0.4,0.1,0,23.7,,174.1,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
3bfab8e2-7fae-418e-ac54-cd500cf3f0df,TREE_020.basePlot.all,D05,TREE,TREE_020,S2016WI069020,2016-10-18,17N02309,Bs1,2017-03-23,S2016WI069020-3,bulk,17,26,21.5,1.01,,,0,0.2,0,0,4.9,85,0.2,4,1.3,1.1,,0.1,4.7,5,0.1,,,,,,,,,,,,,,,,,,,6.7,0.4,17,7,0.2,0.31,0.33,37.2,520.7,0.06,0.09,0.3,0.6,0,0,11.5,,153.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
aabf8902-9d96-4ddf-82f3-ec1e2c713ba0,TREE_021.basePlot.all,D05,TREE,TREE_021,S2016WI069021,2016-10-18,17N02319,2BC,2017-03-23,S2016WI069021-7,bulk,84,100,92,1.004,,,0,0.2,0.1,0,1.3,40,0.3,23,0.5,0.2,,0,5,5.8,0.03,,,,,,,,,,,,,,,,,,,0.8,0.1,8,1,0.1,0.07,0.06,9,41.1,0.02,0.01,0.1,0.4,0,0,2.1,,20.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
2457704b-acab-4fde-b70c-8c341d6cc3e0,TREE_009.basePlot.all,D05,TREE,TREE_009,S2016WI069009,2016-10-18,17N02291,Oa,2017-08-15,S2016WI069009-3,bulk,36,100,68,1.135,,,56.1,0.2,14.2,0,146.8,0,70.5,48,70.7,0.2,,5.6,4.5,5.2,0.43,,0,1.5,0.2,0,0.23,0,65,0.1,0,0.6,0,0,0.1,0,4.8,,0.6,524.1,16.1,33,524,2.4,0.23,0.42,42.8,208.2,0.01,0.12,0.2,0.4,0,0,149.7,,1.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
e3daa4eb-7d9c-473f-b65b-db536a5a767f,TREE_021.basePlot.all,D05,TREE,TREE_021,S2016WI069021,2016-10-18,17N02313,Oa,2017-08-15,S2016WI069021-1,bulk,0,5,2.5,1.075,0,,25.8,1.9,4.1,0,68.7,0,31.8,46,31.9,0.1,,54.1,4.1,4.1,5.5,,,15.6,0.8,0,4.13,,289,0,3,5.7,0.5,0.3,30,8.4,4.1,,2.8,312.9,10.6,29,313,0.9,0.04,0.07,1755.1,421.6,0,0.08,0.1,0.2,0.2,0,74.7,,298.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
7e3bd0bc-8197-4d80-9f42-ca274c22fd38,TREE_041.basePlot.all,D05,TREE,TREE_041,S2016WI069041,2016-10-18,17N02327,A,2017-08-15,S2016WI069041-1,bulk,0,11,5.5,1.023,,,3.2,0.2,0.8,0,16.9,34,4.2,25,6.4,2.2,,5.6,4,4.5,0.12,,,,,,,,,,,,,,,,,,,53.2,2.5,22,53,0.2,0.13,0.36,103.6,268.8,0.02,0.14,0.1,0.7,0,0,23.9,,16.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
e0574a5a-de49-425d-867d-da61797b498f,TREE_020.basePlot.all,D05,TREE,TREE_020,S2016WI069020,2016-10-18,17N02311,2Bs3,2017-04-12,S2016WI069020-5,bulk,45,61,53,1.003,,,0,0.1,0,0,0.7,,0.1,14,,,,,5.2,5.8,0.02,,,,,,,,,,,,,,,,,,,0.9,0.1,9,1,0.1,0.15,0.06,8,53,0.05,0.01,0.1,0.2,0,0,3.4,,70.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
8c9ab32b-f754-4f8b-9e4d-e4c0bf1b3322,TREE_041.basePlot.all,D05,TREE,TREE_041,S2016WI069041,2016-10-18,17N02330,2Bt,2017-08-15,S2016WI069041-4,bulk,64,100,82,1.006,,,0.4,0.1,0.3,0,2.1,43,0.8,38,1.4,0.6,,0.1,4.4,5.2,0.03,,,,,,,,,,,,,,,,,,,1.3,0.1,13,1,0.2,0.08,0.19,54,176.9,0.02,0.03,0.1,0.5,0,0,3.6,,15.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
954befca-f438-4efa-a898-2dcabb1c395d,TREE_041.basePlot.all,D05,TREE,TREE_041,S2016WI069041,2016-10-18,17N02328,Bs,2017-08-15,S2016WI069041-2,bulk,11,36,23.5,1.017,,,0.6,0.1,0.3,0,9.5,77,1,11,4.3,3.3,,0.5,4.1,4.3,0.2,,,,,,,,,,,,,,,,,,,17.7,1.1,16,18,0.2,0.29,0.57,54.1,280.7,0.05,0.19,0.3,1,0,0,18,,6.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
a392867c-aff5-4ba9-81e0-916a698ec4d9,TREE_041.basePlot.all,D05,TREE,TREE_041,S2016WI069041,2016-10-18,17N02329,E/B,2017-08-15,S2016WI069041-3,bulk,36,64,50,1.012,,,0.2,0.1,0.2,0,6,80,0.5,8,2.5,2,,0.3,4.2,4.6,0.09,,,,,,,,,,,,,,,,,,,8,0.6,13,8,0.2,0.22,0.44,50.8,196,0.04,0.09,0.2,0.8,0,0,11.8,,3.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
beffee44-36b7-4ebe-99ca-26911ad0b854,TREE_021.basePlot.all,D05,TREE,TREE_021,S2016WI069021,2016-10-18,17N02316,Bs2,2017-04-12,S2016WI069021-4,bulk,26,39,32.5,1.008,,,0,0.2,0,0,3.3,80,0.2,6,1,0.8,,0.1,4.6,5.1,0.07,,,,,,,,,,,,,,,,,,,4.8,0.3,16,5,0.1,0.26,0.25,15,372.2,0.06,0.07,0.2,0.5,0,0,9.1,,152.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
66d6dfb7-f466-45bf-9e33-5ee4641bb123,TREE_009.basePlot.all,D05,TREE,TREE_009,S2016WI069009,2016-10-18,17N02289,Oi,2017-08-15,S2016WI069009-1,bulk,0,10,5,1.147,,,15.2,2.6,5.7,0,61.6,2,23.5,38,24,0.5,,5.1,3.5,4.5,,,0,0.8,0.3,0,0.28,0,25.4,0,0.4,0,0,0,0.7,0,4.3,,0.2,476.1,11.6,41,476,0.2,0.02,0.06,53.3,271.2,0.02,0.07,0,0.1,0,0.1,163.3,,,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
53927e88-5a9a-4ba8-b021-457869c46da4,TREE_001.basePlot.all,D05,TREE,TREE_001,S2016WI069001,2016-10-18,17N02278,E,2017-03-23,S2016WI069001-3,bulk,6,15,10.5,1.004,,,0.4,0.1,0,0,2.3,71,0.5,22,1.7,1.2,,0.5,3.8,4.3,0.08,,,,,,,,,,,,,,,,,,,4.4,0.5,9,4,0,0.03,0.04,23.9,94.5,0,0.04,0,0.3,0,0,4.8,,11.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
0ed18a1f-0c7e-45b8-aa12-43d99e55ed53,TREE_001.basePlot.all,D05,TREE,TREE_001,S2016WI069001,2016-10-18,17N02279,Bs1,2017-03-23,S2016WI069001-4,bulk,15,37,26,1.01,,,0.6,0.1,0,0,5.3,68,0.7,13,2.2,1.5,,0.3,4.4,4.5,0.09,,,,,,,,,,,,,,,,,,,7.5,0.5,15,8,0,0.29,0.4,111.9,702.9,0.06,0.13,0.3,0.7,0,0,12.8,,170.2,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
0c9be5b0-b4bf-4ef5-8e46-32d88a59c1b4,TREE_021.basePlot.all,D05,TREE,TREE_021,S2016WI069021,2016-10-18,17N02315,Bs1,2017-08-15,S2016WI069021-3,bulk,19,26,22.5,1.012,,,0.3,0.2,0.3,0,6.9,76,0.8,12,3.4,2.6,,0.4,4.1,4.4,0.16,,,,,,,,,,,,,,,,,,,9.3,0.5,18,9,0.1,0.2,0.42,35.4,596.7,0.02,0.15,0.2,0.7,0,0,13.5,,199.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
8b696ad5-a732-466e-82fe-6c3c47af18d8,TREE_021.basePlot.all,D05,TREE,TREE_021,S2016WI069021,2016-10-18,17N02318,2Bs4,2017-04-12,S2016WI069021-6,bulk,61,84,72.5,1.004,,,0,0.2,0,0,1.6,60,0.2,13,0.5,0.3,,0,4.9,5.6,0.04,,,,,,,,,,,,,,,,,,,1.8,0.1,18,2,0.1,0.16,0.1,4,79.3,0.05,0.04,0.1,0.4,0,0,3.5,,50.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
8d01f41b-f61f-4914-b480-ea229af3a715,TREE_001.basePlot.all,D05,TREE,TREE_001,S2016WI069001,2016-10-18,17N02280,Bs2,2017-03-23,S2016WI069001-5,bulk,37,73,55,1.008,,,0.8,0.1,0,0,2.4,31,0.9,38,1.3,0.4,,0,5,5.5,0.04,,,,,,,,,,,,,,,,,,,3.6,0.4,9,4,0,0.35,0.21,31,368.9,0.13,0.07,0.3,0.6,0,0.1,7.4,,60.1,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153514Z
